provider_specialty_id,provider_id,specialty
954,1912014846,Orthodontics and Dentofacial Orthopedics
955,1093894503,General Dentistry
956,1215930870,General Dentistry
957,1730230475,General Dentistry
958,1598241515,General Dentistry
959,1942656384,General Dentistry
960,1780802983,General Dentistry
961,1790267235,General Dentistry
962,1487735536,Endodontics
963,1528354537,General Dentistry
964,1770689184,General Dentistry
965,1922189554,Pediatric Dentistry
966,1356572663,General Dentistry
967,1982916649,General Dentistry
968,1811085020,General Dentistry
969,1881865400,General Dentistry
970,1316212186,Orthodontics and Dentofacial Orthopedics
971,1700021854,Orthodontics and Dentofacial Orthopedics
972,1275608697,General Dentistry
973,1073688479,General Dentistry
974,1174043426,General Dentistry
975,1942783634,General Dentistry
976,1972615516,General Dentistry
977,1235426834,General Dentistry
978,1982020152,General Dentistry
979,1346694924,General Dentistry
980,1801370507,General Dentistry
981,1629554993,General Dentistry
982,1255319091,General Dentistry
983,1982152542,General Dentistry
984,1386772713,Endodontics
985,1089564,Oral and Maxillofacial Surgery
986,1053421982,General Dentistry
987,1316424534,General Dentistry
988,1316202120,Pediatric Dentistry
989,1730103045,Oral and Maxillofacial Surgery
990,1831685346,General Dentistry
991,1720183817,General Dentistry
992,1558554857,General Dentistry
993,1225246929,General Dentistry
994,1760686026,General Dentistry
995,1912430893,General Dentistry
996,1558593855,General Dentistry
997,1538689070,General Dentistry
998,1861808487,General Dentistry
999,1275655383,General Dentistry
1000,1588198725,General Dentistry
1001,1841245826,General Dentistry
1002,1619497989,General Dentistry
1003,1861800088,General Dentistry
1004,1548349202,Oral and Maxillofacial Surgery
1005,1598053639,General Dentistry
1006,1184110876,General Dentistry
1007,1396238226,General Dentistry
1008,1659721819,General Dentistry
1009,1831293463,General Dentistry
1010,1770935876,General Dentistry
1011,1780843284,General Dentistry
1012,1396112116,General Dentistry
1013,1659720415,General Dentistry
1014,1811169956,General Dentistry
1015,1003337775,General Dentistry
1016,1740736990,General Dentistry
1017,1669931721,General Dentistry
1018,1063857589,Oral and Maxillofacial Surgery
1019,1477083939,General Dentistry
1020,1790728186,General Dentistry
1021,1417283680,Endodontics
1022,1093221285,General Dentistry
1023,1952717134,General Dentistry
1024,1538689526,General Dentistry
1025,1235668815,General Dentistry
1026,1073928560,Orthodontics and Dentofacial Orthopedics
1027,1558314385,General Dentistry
1028,1568949253,General Dentistry
1029,1790847176,General Dentistry
1030,1720374630,General Dentistry
1031,1093866493,Orthodontics and Dentofacial Orthopedics
1032,1316232838,General Dentistry
1033,1144485160,General Dentistry
1034,1477914794,General Dentistry
1035,1275645632,General Dentistry
1036,1750304390,General Dentistry
1037,1730333949,Orthodontics and Dentofacial Orthopedics
1038,1942312541,General Dentistry
1039,1720599897,General Dentistry
1040,1861568891,Orthodontics and Dentofacial Orthopedics
1041,1720500606,General Dentistry
1042,1700040615,General Dentistry
1043,1922348507,General Dentistry
1044,1679614804,General Dentistry
1045,1336251800,General Dentistry
1046,1023375235,Oral and Maxillofacial Surgery
1047,1740536754,General Dentistry
1048,1609181841,General Dentistry
1049,1114062221,General Dentistry
1050,1609932581,General Dentistry
1051,1417034497,General Dentistry
1052,1558473686,General Dentistry
1053,1225121908,General Dentistry
1054,1912343088,General Dentistry
1055,1235241746,General Dentistry
1056,1417449349,General Dentistry
1057,1497288575,General Dentistry
1058,1598183204,Oral and Maxillofacial Surgery
1059,1184886830,Orthodontics and Dentofacial Orthopedics
1060,1598251423,General Dentistry
1061,1891280913,General Dentistry
1062,1174552897,General Dentistry
1063,1720647472,General Dentistry
1064,1295139046,Endodontics
1065,1912339706,General Dentistry
1066,1649703885,General Dentistry
1067,1912021247,Pediatric Dentistry
1068,1972098911,General Dentistry
1069,1164574638,General Dentistry
1070,1043879547,General Dentistry
1071,1295221885,General Dentistry
1072,1811029119,General Dentistry
1073,1881787661,General Dentistry
1074,1124438122,General Dentistry
1075,1821397589,General Dentistry
1076,1619108560,General Dentistry
1077,1639738453,General Dentistry
1078,1093374282,General Dentistry
1079,1902333800,General Dentistry
1080,1235259557,General Dentistry
1081,1497316095,General Dentistry
1082,1740849256,General Dentistry
1083,1619142270,Pediatric Dentistry
1084,1649432584,Pediatric Dentistry
1085,1942551957,Orthodontics and Dentofacial Orthopedics
1086,1922666734,General Dentistry
1087,1568020402,General Dentistry
1088,1982138525,Pediatric Dentistry
1089,1801456306,General Dentistry
1090,1851335236,General Dentistry
1091,1376823427,General Dentistry
1092,1089540,General Dentistry
1093,1063072189,General Dentistry
1094,1013418201,General Dentistry
1095,1013323880,General Dentistry
1096,1497315451,General Dentistry
1097,1215450952,Orthodontics and Dentofacial Orthopedics
1098,1619460284,General Dentistry
1099,1578122081,General Dentistry
1100,1295994499,Endodontics
1101,1134404734,General Dentistry
1102,1841640695,Pediatric Dentistry
1103,1033343645,General Dentistry
1104,1164915518,General Dentistry
1105,1205023587,Orthodontics and Dentofacial Orthopedics
1106,1447585294,General Dentistry
1107,1962995225,General Dentistry
1108,1659933190,General Dentistry
1109,1508929746,General Dentistry
1110,1508425901,General Dentistry
1111,1508427030,General Dentistry
1112,1831208750,General Dentistry
1113,1089539,Oral and Maxillofacial Surgery
1114,1144541095,General Dentistry
1115,1649599507,General Dentistry
1116,1447516794,General Dentistry
1117,1134231392,General Dentistry
1118,1089555,General Dentistry
1119,1568758936,General Dentistry
1120,1295185023,General Dentistry
1121,1063857589,General Dentistry
1122,1184647596,General Dentistry
1123,1972690824,General Dentistry
1124,1790743953,General Dentistry
1125,1558554857,Pediatric Dentistry
1126,1346503406,Pediatric Dentistry
1127,1689182214,General Dentistry
1128,1164637484,General Dentistry
1129,1891725644,General Dentistry
1130,1366774549,Pediatric Dentistry
1131,1518320829,General Dentistry
1132,1089523,Pediatric Dentistry
1133,1972602589,Pediatric Dentistry
1134,1089548,Pediatric Dentistry
1135,1851471593,Pediatric Dentistry
1136,1922138072,Pediatric Dentistry
1137,1255461315,Pediatric Dentistry
1138,1089563,General Dentistry
1139,1447266721,General Dentistry
1140,1073033296,General Dentistry
1141,1932217593,General Dentistry
1142,1089515,General Dentistry
1143,1700142015,General Dentistry
1144,1184713521,General Dentistry
1145,1962588996,General Dentistry
1146,1801025853,General Dentistry
1147,1023193109,General Dentistry
1148,1659721587,General Dentistry
1149,1245205400,General Dentistry
1150,1669908521,General Dentistry
1151,1508987389,General Dentistry
1152,1174739726,General Dentistry
1153,1659800787,General Dentistry
1154,1407954241,General Dentistry
1155,1891160115,General Dentistry
1156,1932297124,General Dentistry
1157,1396828513,General Dentistry
1158,1780604074,General Dentistry
1159,1508948761,General Dentistry
1160,1982781290,General Dentistry
1161,1619488798,General Dentistry
1162,1891805461,General Dentistry
1163,1104069475,General Dentistry
1164,1619024213,General Dentistry
1165,1144656380,General Dentistry
1166,1245496710,General Dentistry
1167,1659507515,General Dentistry
1168,1366623258,General Dentistry
1169,1538263553,General Dentistry
1170,1467507236,General Dentistry
1171,1497048748,General Dentistry
1172,1891803342,General Dentistry
1173,1255746608,General Dentistry
1174,1386800878,Pediatric Dentistry
1175,1215121298,General Dentistry
1176,1447453535,General Dentistry
1177,1104089473,General Dentistry
1178,1952530131,General Dentistry
1179,1089518,Oral and Maxillofacial Surgery
1180,1089561,Oral and Maxillofacial Surgery
1181,1801202163,General Dentistry
1182,1073997870,General Dentistry
1183,1164718763,Orthodontics and Dentofacial Orthopedics
1184,1306264684,General Dentistry
1185,1215319355,General Dentistry
1186,1922481381,General Dentistry
1187,1629425244,Pediatric Dentistry
1188,1104346816,General Dentistry
1189,1831299403,General Dentistry
1190,1346503406,General Dentistry
1191,1538459458,Oral and Maxillofacial Surgery
1192,1679973879,General Dentistry
1193,1457346298,General Dentistry
1194,1477946218,General Dentistry
1195,1134409592,General Dentistry
1196,1851597892,General Dentistry
1197,1013170927,General Dentistry
1198,1750794632,General Dentistry
1199,1497136253,General Dentistry
1200,1255595732,General Dentistry
1201,1770527707,Pediatric Dentistry
1202,1306001920,Oral and Maxillofacial Surgery
1203,1992098727,General Dentistry
1204,1154423705,General Dentistry
1205,1003255720,General Dentistry
1206,1104057470,General Dentistry
1207,1235211129,General Dentistry
1208,1518981034,General Dentistry
1209,1851647697,General Dentistry
1210,1154538387,General Dentistry
1211,1033387758,General Dentistry
1212,1285796607,General Dentistry
1213,1811021546,Pediatric Dentistry
1214,1225120066,General Dentistry
1215,1992997621,General Dentistry
1216,1831257781,General Dentistry
1217,1225108582,General Dentistry
1218,1902976269,General Dentistry
1219,1710369194,General Dentistry
1220,1306291711,General Dentistry
1221,1851363220,General Dentistry
1222,1649525981,General Dentistry
1223,1891965265,General Dentistry
1224,1437241569,General Dentistry
1225,1447413869,General Dentistry
1226,1558776328,General Dentistry
1227,1386836427,Oral and Maxillofacial Surgery
1228,1306159785,General Dentistry
1229,1089548,General Dentistry
1230,1154857126,General Dentistry
1231,1225134836,General Dentistry
1232,1851821961,General Dentistry
1233,1356468334,General Dentistry
1234,1407954639,General Dentistry
1235,1649293143,General Dentistry
1236,1089526,General Dentistry
1237,1669434676,Oral and Maxillofacial Surgery
1238,1063592525,General Dentistry
1239,1417362377,General Dentistry
1240,1659637908,Oral and Maxillofacial Surgery
1241,1841783594,General Dentistry
1242,1528592227,General Dentistry
1243,1912090986,General Dentistry
1244,1780754655,General Dentistry
1245,1104275254,General Dentistry
1246,1750876702,General Dentistry
1247,1053804955,General Dentistry
1248,1033602719,General Dentistry
1249,1093890493,General Dentistry
1250,1487910733,Oral and Maxillofacial Surgery
1251,1205150190,Oral and Maxillofacial Surgery
1252,1982880324,General Dentistry
1253,1811091382,General Dentistry
1254,1114412103,General Dentistry
1255,1578922191,General Dentistry
1256,1982198305,General Dentistry
1257,1164918843,General Dentistry
1258,1144773003,General Dentistry
1259,1841793601,General Dentistry
1260,1255824405,General Dentistry
1261,1861987182,General Dentistry
1262,1089533,General Dentistry
1263,1700151164,Pediatric Dentistry
1264,1649287038,General Dentistry
1265,1093863284,General Dentistry
1266,1629563598,General Dentistry
1267,1588927503,General Dentistry
1268,1427544576,General Dentistry
1269,1972985166,General Dentistry
1270,1881847796,General Dentistry
1271,1013084698,General Dentistry
1272,1407342884,General Dentistry
1273,1922584663,General Dentistry
1274,1114974276,General Dentistry
1275,1760976179,General Dentistry
1276,1730594201,General Dentistry
1277,1538654041,General Dentistry
1278,1417398637,General Dentistry
1279,1477039006,Orthodontics and Dentofacial Orthopedics
1280,1669959730,General Dentistry
1281,1922593888,General Dentistry
1282,1089541,General Dentistry
1283,1134143365,General Dentistry
1284,1871070953,General Dentistry
1285,1043692148,General Dentistry
1286,1548435837,General Dentistry
1287,1089550,General Dentistry
1288,1932289675,Pediatric Dentistry
1289,1134613714,General Dentistry
1290,1700365376,General Dentistry
1291,1285127951,General Dentistry
1292,1972942217,General Dentistry
1293,1083977300,General Dentistry
1294,1205178308,General Dentistry
1295,1831309319,General Dentistry
1296,1831288604,General Dentistry
1297,1487183117,General Dentistry
1298,1497815682,General Dentistry
1299,1164818514,General Dentistry
1300,1780812313,General Dentistry
1301,1922387281,General Dentistry
1302,1619451051,General Dentistry
1303,1205313087,General Dentistry
1304,1548378896,General Dentistry
1305,1922592781,General Dentistry
1306,1346722725,General Dentistry
1307,1548371081,General Dentistry
1308,1164957965,General Dentistry
1309,1982778874,General Dentistry
1310,1114264629,Endodontics
1311,1952306888,General Dentistry
1312,1023199411,General Dentistry
1313,1437684107,General Dentistry
1314,1265655906,General Dentistry
1315,1053833392,General Dentistry
1316,1477886026,General Dentistry
1317,1699702159,General Dentistry
1318,1003830134,General Dentistry
1319,1699205880,General Dentistry
1320,1952896870,General Dentistry
1321,1790226637,General Dentistry
1322,1760939524,General Dentistry
1323,1124571559,General Dentistry
1324,1427597103,General Dentistry
1325,1922450105,General Dentistry
1326,1407330913,General Dentistry
1327,1194256685,General Dentistry
1328,1881755585,General Dentistry
1329,1023304565,General Dentistry
1330,1811185895,General Dentistry
1331,1215214952,General Dentistry
1332,1376521112,General Dentistry
1333,1083986533,General Dentistry
1334,1417235235,Endodontics
1335,1255610564,General Dentistry
1336,1710112495,General Dentistry
1337,1851604185,General Dentistry
1338,1801011945,General Dentistry
1339,1871515726,General Dentistry
1340,1669580437,General Dentistry
1341,1427152735,General Dentistry
1342,1902024706,General Dentistry
